Transaction_ID,Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Order_Year,Order_Month_Name
TXN0970,ORD100971,2025-02-22,CUST6987,Customer_107,31.0,Female,Gaya,Rice,Grocery,1,6976.56,6976.56,2,2025,February
TXN0971,ORD100972,2025-09-05,CUST5829,Customer_37,32.0,Male,Delhi,Book,Education,4,9989.04,39956.16,9,2025,September
TXN0972,ORD100973,2025-11-05,CUST2542,Customer_219,43.0,Male,Hyderabad,Laptop,Electronics,10,43146.39,431463.9,11,2025,November
TXN0973,ORD100974,2025-07-28,CUST4869,Customer_392,37.0,Male,Kolkata,Laptop,Electronics,10,48566.78,485667.8,7,2025,July
TXN0974,ORD100975,2025-10-15,CUST2870,Customer_311,25.0,Female,Unknown,Book,Education,6,6189.16,37134.96,10,2025,October
TXN0975,ORD100976,2025-05-29,CUST5338,Customer_269,22.0,Female,Patna,Shoes,Fashion,3,46910.35,140731.05,5,2025,May
TXN0976,ORD100977,2025-10-16,CUST5373,Customer_256,24.0,Male,Delhi,Shoes,Fashion,1,25737.43,25737.43,10,2025,October
TXN0977,ORD100978,2025-02-20,CUST2256,Customer_284,50.0,Male,Hyderabad,Shoes,Fashion,3,38656.45,115969.35,2,2025,February
TXN0978,ORD100979,2025-06-13,CUST7388,Customer_6,48.0,Male,Hyderabad,Rice,Grocery,6,44566.74,267400.44,6,2025,June
TXN0979,ORD100980,2025-11-22,CUST1159,Customer_492,30.0,Male,Pune,Laptop,Electronics,5,16513.54,82567.7,11,2025,November
TXN0980,ORD100981,2025-08-03,CUST9081,Customer_448,24.0,Male,Hyderabad,Book,Education,6,5066.44,30398.64,8,2025,August
TXN0981,ORD100982,2025-03-30,CUST4003,Customer_305,54.0,Female,Bengaluru,Rice,Grocery,10,46852.2,468522.0,3,2025,March
TXN0982,ORD100983,2025-09-03,CUST6511,Customer_15,54.0,Male,Mumbai,Shoes,Fashion,3,18013.26,54039.78,9,2025,September
TXN0983,ORD100984,2025-11-07,CUST2836,Customer_434,46.0,Female,Patna,Shoes,Fashion,4,36188.72,144754.88,11,2025,November
TXN0984,ORD100985,2025-05-19,CUST3730,Customer_397,58.0,Female,Gaya,Chair,Furniture,3,33517.79,100553.37,5,2025,May
TXN0985,ORD100986,2025-03-27,CUST9945,Customer_495,24.0,Male,Hyderabad,Rice,Grocery,1,3375.35,3375.35,3,2025,March
TXN0986,ORD100987,2025-03-16,CUST1603,Customer_434,37.0,Female,Mumbai,Mobile,Electronics,4,34140.07,136560.28,3,2025,March
TXN0987,ORD100988,2025-12-16,CUST9871,Customer_187,27.0,Female,Pune,Mobile,Electronics,2,17345.15,34690.3,12,2025,December
TXN0988,ORD100989,2025-10-18,CUST2418,Customer_425,57.0,Male,Gaya,Chair,Furniture,2,46527.93,93055.86,10,2025,October
TXN0989,ORD100990,2025-04-14,CUST2126,Customer_385,34.0,Male,Patna,Rice,Grocery,1,21819.5,21819.5,4,2025,April
TXN0990,ORD100991,2025-02-28,CUST1284,Customer_375,31.0,Male,Bengaluru,Mobile,Electronics,4,26365.27,105461.08,2,2025,February
TXN0991,ORD100992,2025-08-20,CUST6389,Customer_484,27.0,Male,Kolkata,Chair,Furniture,9,34835.55,313519.95,8,2025,August
TXN0992,ORD100993,2025-06-16,CUST9381,Customer_10,52.0,Male,Patna,Book,Education,8,44625.98,357007.84,6,2025,June
TXN0993,ORD100994,2025-07-11,CUST2967,Customer_483,52.0,Female,Mumbai,Chair,Furniture,5,7279.34,36396.7,7,2025,July
TXN0994,ORD100995,2025-07-30,CUST9092,Customer_97,64.0,Male,Mumbai,Chair,Furniture,1,37930.19,37930.19,7,2025,July
TXN0995,ORD100996,2025-06-12,CUST9351,Customer_352,36.0,Male,Pune,Book,Education,9,44322.64,398903.76,6,2025,June
TXN0996,ORD100997,2025-11-07,CUST6410,Customer_301,61.0,Male,Gaya,Laptop,Electronics,9,35405.54,318649.86,11,2025,November
TXN0997,ORD100998,2025-09-03,CUST7618,Customer_154,25.0,Male,Gaya,Shoes,Fashion,5,18454.65,92273.25,9,2025,September
TXN0998,ORD100999,2025-09-30,CUST9544,Customer_140,62.0,Female,Hyderabad,Laptop,Electronics,9,12971.59,116744.31,9,2025,September
TXN0999,ORD101000,2025-02-21,CUST9501,Customer_241,41.0,Male,Delhi,Mobile,Electronics,9,2879.01,25911.09,2,2025,February
TXN1000,ORD101001,2025-04-23,CUST2714,Customer_98,58.0,Female,Gaya,Chair,Furniture,9,22493.87,202444.83,4,2025,April
